Country,ISO3_Code,Region,Income_Group,Year,Crop,Area_Harvested_Ha,Production_Tonnes,Yield_Kg_Ha,Fertilizer_Use_Kg_Ha,Irrigation_Pct,Notes,_source_file,_source_name,_extracted_at,_row_num,_cleaned_at
Canada,CAN,North America,High income,2023,Wheat,4573792.0,38594905.69,8438.27,195.7,43.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3076,2026-01-14T09:30:23.746169
China,CHN,East Asia,Upper middle income,2010,Rice,4283495.0,30306614.76,7075.21,,39.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3077,2026-01-14T09:30:23.746169
Egypt,EGY,North Africa,Lower middle income,2010,Rice,4411987.0,25234499.33,5719.53,75.53,15.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3078,2026-01-14T09:30:23.746169
Australia,AUS,Oceania,High income,1992,Soybeans,1102082.0,3982581.06,3613.69,156.92,31.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3079,2026-01-14T09:30:23.746169
Ukraine,UKR,Europe,Lower middle income,2007,Maize,2616708.0,13411896.83,5125.48,60.99,33.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3080,2026-01-14T09:30:23.746169
Tanzania,TZA,Sub-Saharan Africa,Low income,2016,Rice,2713358.0,13182548.08,4858.39,20.61,9.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3081,2026-01-14T09:30:23.746169
Brazil,BRA,South America,Upper middle income,2000,Maize,4459458.0,37646299.42,8441.9,105.04,42.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3082,2026-01-14T09:30:23.746169
Ethiopia,ETH,Sub-Saharan Africa,Low income,2002,Rice,321273.0,1037768.09,3230.18,17.17,4.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3083,2026-01-14T09:30:23.746169
Kenya,KEN,Sub-Saharan Africa,Low income,2021,Rice,2251320.0,11318986.92,5027.71,21.3,13.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3084,2026-01-14T09:30:23.746169
Morocco,MAR,North Africa,Lower middle income,1999,Wheat,1664457.0,,4370.6,60.1,26.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3085,2026-01-14T09:30:23.746169
Ukraine,UKR,Europe,Lower middle income,1991,Wheat,3433836.0,11316219.05,,46.24,37.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3086,2026-01-14T09:30:23.746169
Egypt,EGY,North Africa,Lower middle income,2003,Maize,3217380.0,22185997.54,6895.67,68.47,14.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3087,2026-01-14T09:30:23.746169
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,1998,Wheat,1402947.0,3913550.3,2789.52,43.57,23.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3088,2026-01-14T09:30:23.746169
Russia,RUS,Europe,Upper middle income,1990,Wheat,815085.0,2716623.57,3332.93,146.76,22.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3089,2026-01-14T09:30:23.746169
Russia,RUS,Europe,Upper middle income,2013,Soybeans,4542480.0,14505348.46,3193.27,155.04,31.2,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3090,2026-01-14T09:30:23.746169
Myanmar,MMR,Southeast Asia,Low income,2004,Wheat,2136082.0,6203938.92,2904.35,31.81,9.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3091,2026-01-14T09:30:23.746169
Vietnam,VNM,Southeast Asia,Lower middle income,2011,Soybeans,1109817.0,,2758.04,74.49,17.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3092,2026-01-14T09:30:23.746169
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2010,Rice,2853757.0,15065497.32,5279.18,64.09,20.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3093,2026-01-14T09:30:23.746169
Myanmar,MMR,Southeast Asia,Low income,2020,Wheat,2222660.0,7246682.13,3260.36,21.33,9.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3094,2026-01-14T09:30:23.746169
Uganda,UGA,Sub-Saharan Africa,Low income,2002,Wheat,129293.0,448721.25,3470.58,28.38,12.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3095,2026-01-14T09:30:23.746169
India,IND,South Asia,Lower middle income,1996,Wheat,3176931.0,11138864.9,3506.17,64.76,22.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3096,2026-01-14T09:30:23.746169
Ethiopia,ETH,Sub-Saharan Africa,Low income,2009,Maize,1600514.0,5012351.12,3131.71,21.13,9.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3097,2026-01-14T09:30:23.746169
Vietnam,VNM,Southeast Asia,Lower middle income,2021,Rice,3965615.0,25025456.97,6310.61,75.87,28.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3098,2026-01-14T09:30:23.746169
India,IND,South Asia,Lower middle income,1992,Maize,3229225.0,11677192.74,3616.1,65.96,16.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3099,2026-01-14T09:30:23.746169
Thailand,THA,Southeast Asia,Upper middle income,1999,Soybeans,4157632.0,15429377.08,3711.1,109.27,29.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3100,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,2002,Soybeans,2804943.0,12637656.43,4505.49,106.96,21.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3101,2026-01-14T09:30:23.746169
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2020,Wheat,1227555.0,4188279.42,3411.89,83.45,26.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3102,2026-01-14T09:30:23.746169
Russia,RUS,Europe,Upper middle income,1994,Soybeans,549076.0,2094377.65,3814.37,127.63,28.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3103,2026-01-14T09:30:23.746169
Malawi,MWI,Sub-Saharan Africa,Low income,1994,Maize,1764425.0,8689580.42,4924.88,25.06,14.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3104,2026-01-14T09:30:23.746169
Pakistan,PAK,South Asia,Lower middle income,2014,Soybeans,3661870.0,12755877.71,3483.43,93.03,31.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3105,2026-01-14T09:30:23.746169
Egypt,EGY,North Africa,Lower middle income,2023,Rice,2236794.0,14316858.0,6400.62,50.3,21.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3106,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,2001,Wheat,792423.0,1503343.26,1897.15,76.78,22.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3107,2026-01-14T09:30:23.746169
UK,GBR,Europe,High income,1998,Maize,1086702.0,9755708.41,8977.35,161.55,31.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3108,2026-01-14T09:30:23.746169
Ethiopia,ETH,Sub-Saharan Africa,Low income,1993,Wheat,2403936.0,4995902.51,2078.22,20.5,13.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3109,2026-01-14T09:30:23.746169
Mexico,MEX,Central America,Upper middle income,2015,Soybeans,1796568.0,8325744.23,4634.25,136.17,24.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3110,2026-01-14T09:30:23.746169
United States,USA,North America,High income,2022,Maize,2270687.0,30876792.06,13598.0,116.13,38.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3111,2026-01-14T09:30:23.746169
Vietnam,VNM,Southeast Asia,Lower middle income,1999,Maize,5361180.0,29178411.06,5442.54,74.99,35.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3112,2026-01-14T09:30:23.746169
Malawi,MWI,Sub-Saharan Africa,Low income,2013,Rice,407907.0,2152290.75,5276.43,29.11,5.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3113,2026-01-14T09:30:23.746169
Brazil,BRA,South America,Upper middle income,2002,Soybeans,5025542.0,19274067.39,3835.22,131.3,32.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3114,2026-01-14T09:30:23.746169
Kenya,KEN,Sub-Saharan Africa,Low income,1993,Wheat,321377.0,888071.19,2763.33,21.05,13.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3115,2026-01-14T09:30:23.746169
Australia,AUS,Oceania,High income,1990,Rice,1463785.0,10665547.57,7286.28,133.34,62.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3116,2026-01-14T09:30:23.746169
United States,USA,North America,High income,2009,Maize,2785373.0,28102302.72,10089.24,,22.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3117,2026-01-14T09:30:23.746169
Mali,MLI,Sub-Saharan Africa,Low income,2006,Rice,449460.0,1910029.9,,30.34,11.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3118,2026-01-14T09:30:23.746169
India,IND,South Asia,Lower middle income,2016,Soybeans,3899510.0,11815368.27,3029.96,74.26,41.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3119,2026-01-14T09:30:23.746169
Indonesia,IDN,Southeast Asia,Lower middle income,2012,Soybeans,677184.0,2214793.35,3270.59,67.71,36.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3120,2026-01-14T09:30:23.746169
Germany,DEU,Europe,High income,2006,Maize,4881197.0,47397762.55,9710.27,118.29,30.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3121,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,2017,Wheat,2687529.0,,4714.81,81.86,25.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3122,2026-01-14T09:30:23.746169
Canada,CAN,North America,High income,1992,Rice,1128872.0,8081404.47,7158.83,110.2,46.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3123,2026-01-14T09:30:23.746169
Indonesia,IDN,Southeast Asia,Lower middle income,1998,Wheat,3607864.0,14132446.58,3917.12,81.21,30.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3124,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,1990,Wheat,5059488.0,13329257.36,2634.51,103.11,,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3125,2026-01-14T09:30:23.746169
Kenya,KEN,Sub-Saharan Africa,Low income,2004,Maize,1558112.0,8119453.09,5211.08,25.96,12.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3126,2026-01-14T09:30:23.746169
India,IND,South Asia,Lower middle income,1992,Soybeans,1734742.0,4872268.49,2808.64,62.25,22.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3127,2026-01-14T09:30:23.746169
Kenya,KEN,Sub-Saharan Africa,Low income,1993,Rice,2038420.0,6168530.78,3026.13,15.28,6.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3128,2026-01-14T09:30:23.746169
Myanmar,MMR,Southeast Asia,Low income,2010,Rice,137655.0,564947.11,,19.91,6.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3129,2026-01-14T09:30:23.746169
India,IND,South Asia,Lower middle income,2017,Maize,4410792.0,43400097.38,9839.52,65.2,26.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3130,2026-01-14T09:30:23.746169
Germany,DEU,Europe,High income,1991,Rice,4247247.0,27985336.04,6589.05,184.4,41.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3131,2026-01-14T09:30:23.746169
Turkey,TUR,Middle East,Upper middle income,1995,Maize,2556209.0,20718516.66,8105.17,74.79,28.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3132,2026-01-14T09:30:23.746169
Mali,MLI,Sub-Saharan Africa,Low income,1993,Wheat,1252649.0,3740477.48,2986.05,19.82,10.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3133,2026-01-14T09:30:23.746169
Bangladesh,BGD,South Asia,Lower middle income,2011,Maize,4907313.0,28143326.51,5734.98,75.62,24.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3134,2026-01-14T09:30:23.746169
Morocco,MAR,North Africa,Lower middle income,2010,Rice,2511260.0,14942987.07,5950.39,74.84,25.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3135,2026-01-14T09:30:23.746169
Kenya,KEN,Sub-Saharan Africa,Low income,2010,Wheat,867958.0,3038613.94,3500.88,24.48,9.4,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3136,2026-01-14T09:30:23.746169
Morocco,MAR,North Africa,Lower middle income,2019,Wheat,1857318.0,10144568.66,5461.94,94.09,17.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3137,2026-01-14T09:30:23.746169
Tanzania,TZA,Sub-Saharan Africa,Low income,2001,Rice,1370055.0,,,30.0,14.6,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3138,2026-01-14T09:30:23.746169
Thailand,THA,Southeast Asia,Upper middle income,2003,Wheat,254413.0,1735989.52,6823.51,93.17,17.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3139,2026-01-14T09:30:23.746169
Pakistan,PAK,South Asia,Lower middle income,1999,Rice,4599586.0,18242072.92,3966.02,68.86,25.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3140,2026-01-14T09:30:23.746169
Mali,MLI,Sub-Saharan Africa,Low income,2000,Wheat,1673705.0,3852363.99,2301.7,29.98,7.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3141,2026-01-14T09:30:23.746169
South Korea,KOR,East Asia,High income,2008,Wheat,3345256.0,18470623.25,5521.44,174.71,40.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3142,2026-01-14T09:30:23.746169
Turkey,TUR,Middle East,Upper middle income,1993,Wheat,4826523.0,24407128.5,5056.88,132.48,27.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3143,2026-01-14T09:30:23.746169
China,CHN,East Asia,Upper middle income,2001,Wheat,729399.0,3393796.75,4652.87,104.47,42.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3144,2026-01-14T09:30:23.746169
China,CHN,East Asia,Upper middle income,2002,Wheat,2479767.0,10759372.89,4338.86,133.45,31.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3145,2026-01-14T09:30:23.746169
South Korea,KOR,East Asia,High income,1999,Wheat,3414542.0,14318478.92,4193.38,212.47,62.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3146,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,2010,Rice,4637852.0,28753253.95,6199.69,79.15,24.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3147,2026-01-14T09:30:23.746169
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2022,Rice,1749864.0,12720019.52,7269.15,105.58,23.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3148,2026-01-14T09:30:23.746169
Morocco,MAR,North Africa,Lower middle income,1994,Maize,422871.0,3018407.68,7137.89,67.4,26.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3149,2026-01-14T09:30:23.746169
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2011,Rice,1890121.0,10647567.35,5633.27,60.79,,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3150,2026-01-14T09:30:23.746169
Australia,AUS,Oceania,High income,2023,Rice,220701.0,2481969.16,11245.84,250.96,48.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3151,2026-01-14T09:30:23.746169
Indonesia,IDN,Southeast Asia,Lower middle income,1996,Wheat,138656.0,673020.08,4853.88,87.71,23.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3152,2026-01-14T09:30:23.746169
United States,USA,North America,High income,1997,Soybeans,2749656.0,11479738.71,4174.97,98.91,39.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3153,2026-01-14T09:30:23.746169
France,FRA,Europe,High income,2021,Soybeans,4640483.0,,5224.62,193.03,35.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3154,2026-01-14T09:30:23.746169
Germany,DEU,Europe,High income,2003,Rice,1761215.0,14506764.94,8236.79,140.02,53.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3155,2026-01-14T09:30:23.746169
Japan,JPN,East Asia,High income,1993,Soybeans,4236556.0,,3679.61,136.89,44.0,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3156,2026-01-14T09:30:23.746169
United States,USA,North America,High income,2005,Soybeans,2252131.0,14516572.87,6445.71,196.18,20.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3157,2026-01-14T09:30:23.746169
United Kingdom,GBR,Europe,High income,2003,Wheat,1621222.0,12818517.36,,140.06,46.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3158,2026-01-14T09:30:23.746169
Australia,AUS,Oceania,High income,2007,Soybeans,1564835.0,,3505.92,131.84,31.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3159,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,1993,Soybeans,1258558.0,3688397.06,2930.65,58.12,28.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3160,2026-01-14T09:30:23.746169
Malawi,MWI,Sub-Saharan Africa,Low income,1996,Maize,342329.0,1860248.1,5434.09,18.27,4.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3161,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,1995,Maize,3357290.0,24131240.08,7187.71,83.37,30.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3162,2026-01-14T09:30:23.746169
Malawi,MWI,Sub-Saharan Africa,Low income,2007,Maize,767024.0,3787316.19,4937.68,18.91,5.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3163,2026-01-14T09:30:23.746169
United Kingdom,GBR,Europe,High income,1999,Wheat,3289650.0,18224843.41,5540.06,189.35,44.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3164,2026-01-14T09:30:23.746169
India,IND,South Asia,Lower middle income,2012,Maize,1790334.0,8544481.52,4772.56,81.17,28.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3165,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,1996,Maize,2291943.0,11242009.37,4905.01,100.54,29.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3166,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,2015,Wheat,4214360.0,21048084.95,4994.37,63.44,36.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3167,2026-01-14T09:30:23.746169
China,CHN,East Asia,Upper middle income,2006,Soybeans,2916209.0,12676690.37,4346.98,46.22,35.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3168,2026-01-14T09:30:23.746169
Australia,AUS,Oceania,High income,2016,Rice,2930603.0,30728231.24,10485.29,92.46,51.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3169,2026-01-14T09:30:23.746169
US,USA,North America,High income,2003,Maize,2463747.0,19855045.04,8058.88,154.36,,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3170,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,2021,Soybeans,171298.0,549265.36,3206.49,77.97,36.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3171,2026-01-14T09:30:23.746169
United States,USA,North America,High income,2021,Wheat,435847.0,3794679.74,8706.45,,48.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,3172,2026-01-14T09:30:23.746169
